date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:01:08	1226/1226	---M--	200	added ('OK')	image/gif	etag:%224ca-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/topimg/colblockbg02.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/topimg/colblockbg02.gif	(from http://www.fukusima.co.jp/en/css/index.css)
19:01:09	23865/23865	---M--	200	added ('OK')	image/gif	etag:%225d39-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/topimg/colblockbg01.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/topimg/colblockbg01.gif	(from http://www.fukusima.co.jp/en/css/index.css)
19:01:10	12268/12268	---M--	200	added ('OK')	text/css	etag:%222fec-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/css/products.css	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/css/products.css	(from http://www.fukusima.co.jp/en/products/)
19:01:10	5928/5928	---M--	200	added ('OK')	text/javascript	etag:%221728-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/js/changecss.js	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/js/changecss.js	(from http://www.fukusima.co.jp/en/products/)
19:01:10	2474/2474	---M--	200	added ('OK')	image/gif	etag:%229aa-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/share_img/gmenu02i.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/share_img/gmenu02i.gif	(from http://www.fukusima.co.jp/en/products/)
19:01:11	1693/1693	---M--	200	added ('OK')	image/gif	etag:%2269d-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/products/img/left_head.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/products/img/left_head.gif	(from http://www.fukusima.co.jp/en/products/)
19:01:12	1841/1841	---M--	200	added ('OK')	text/javascript	etag:%22731-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/js/mainflash.js	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/js/mainflash.js	(from http://www.fukusima.co.jp/en/products/)
19:01:13	3790/3790	---M--	200	added ('OK')	image/jpeg	etag:%22ece-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/products/img/product_p01.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/products/img/product_p01.jpg	(from http://www.fukusima.co.jp/en/products/)
19:01:14	5053/5053	---M--	200	added ('OK')	image/jpeg	etag:%2213bd-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/products/img/product_p02.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/products/img/product_p02.jpg	(from http://www.fukusima.co.jp/en/products/)
19:01:14	67623/67623	---M--	200	added ('OK')	image/jpeg	etag:%2210827-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/products/img/main.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/products/img/main.jpg	(from http://www.fukusima.co.jp/en/products/)
19:01:14	4723/4723	---M--	200	added ('OK')	image/jpeg	etag:%221273-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/products/img/product_p03.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/products/img/product_p03.jpg	(from http://www.fukusima.co.jp/en/products/)
19:01:15	6764/6764	---M--	200	added ('OK')	image/jpeg	etag:%221a6c-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/products/img/product_p04.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/products/img/product_p04.jpg	(from http://www.fukusima.co.jp/en/products/)
19:01:15	373/373	---M--	200	added ('OK')	image/gif	etag:%22175-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/products/img/pagetop.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/products/img/pagetop.gif	(from http://www.fukusima.co.jp/en/products/)
19:01:16	1868/1868	---M--	200	added ('OK')	text/css	etag:%2274c-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/css/company.css	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/css/company.css	(from http://www.fukusima.co.jp/en/company/)
19:01:16	2303/2303	---M--	200	added ('OK')	image/gif	etag:%228ff-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/share_img/gmenu03i.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/share_img/gmenu03i.gif	(from http://www.fukusima.co.jp/en/company/)
19:01:17	2094/2094	---M--	200	added ('OK')	image/gif	etag:%2282e-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/left_head.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/left_head.gif	(from http://www.fukusima.co.jp/en/company/)
19:01:18	1244/1244	---M--	200	added ('OK')	image/gif	etag:%224dc-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/company_top01.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/company_top01.gif	(from http://www.fukusima.co.jp/en/company/)
19:01:18	576/576	---M--	200	added ('OK')	image/gif	etag:%22240-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/company_top02.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/company_top02.gif	(from http://www.fukusima.co.jp/en/company/)
19:01:19	577/577	---M--	200	added ('OK')	image/gif	etag:%22241-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/company_top03.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/company_top03.gif	(from http://www.fukusima.co.jp/en/company/)
